### Short Comparison (top 10 lines) excluding the first events: CMSSW_7_5_0_pre2 vs CMSSW_7_5_0_pre1
The same excluding the first event 
  delta/mean delta/orJob     original                   new       module name
   +0.403226      +0.00%         0.59 ms/ev ->         0.89 ms/ev interestingEcalDetIdRefinedEB
   +0.402241      +0.00%         0.71 ms/ev ->         1.07 ms/ev interestingGamIsoDetIdEE
   +0.400638      +0.00%         0.50 ms/ev ->         0.75 ms/ev fixedGridRhoFastjetAllCalo
   +0.400256      +0.16%        29.98 ms/ev ->        44.98 ms/ev particleFlowTmp
   +0.399766      +0.16%        30.13 ms/ev ->        45.18 ms/ev particleFlowClusterPS
   +0.399021      +0.00%         0.65 ms/ev ->         0.98 ms/ev interestingEcalDetIdPFEB
   +0.398889      +0.03%         4.90 ms/ev ->         7.34 ms/ev hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr
   +0.397107      +0.03%         4.99 ms/ev ->         7.46 ms/ev hpsPFTauProducerSansRefs
   +0.396868      +0.03%         4.91 ms/ev ->         7.35 ms/ev hpsPFTauDiscriminationByVLooseCombinedIsolationDBSumPtCorr
   +0.396656      +0.03%         4.89 ms/ev ->         7.31 ms/ev hpsPFTauDiscriminationByRawGammaIsolationDBSumPtCorr
   +0.396334      +0.03%         4.90 ms/ev ->         7.32 ms/ev hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr
   +0.395554      +0.02%         4.04 ms/ev ->         6.04 ms/ev hpsPFTauDiscriminationByVLooseIsolationDBSumPtCorr
   +0.394957      +0.02%         4.90 ms/ev ->         7.31 ms/ev hpsPFTauDiscriminationByTightChargedIsolation
   +0.394884      +0.02%         4.89 ms/ev ->         7.30 ms/ev hpsPFTauDiscriminationByRawChargedIsolationDBSumPtCorr
   +0.394714      +0.05%         9.66 ms/ev ->        14.41 ms/ev JetPlusTrackZSPCorJetAntiKt4
   +0.394565      +0.02%         4.90 ms/ev ->         7.31 ms/ev hpsPFTauDiscriminationByRawCombinedIsolationDBSumPtCorr
   +0.394299      +0.02%         4.90 ms/ev ->         7.31 ms/ev hpsPFTauDiscriminationByMediumChargedIsolation
   +0.394230      +0.02%         4.90 ms/ev ->         7.30 ms/ev hpsPFTauDiscriminationByLooseChargedIsolation
   +0.393073      +0.02%         4.92 ms/ev ->         7.32 ms/ev hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr
   +0.392681      +0.03%         4.96 ms/ev ->         7.39 ms/ev hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr3Hits
   +0.392023      +0.02%         4.96 ms/ev ->         7.38 ms/ev hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr3Hits
   +0.391633      +0.01%         1.81 ms/ev ->         2.69 ms/ev hpsPFTauDiscriminationByTightIsolationDBSumPtCorr
   +0.391571      +0.01%         2.82 ms/ev ->         4.20 ms/ev hpsPFTauDiscriminationByLooseIsolationDBSumPtCorr
   +0.390987      +0.02%         4.96 ms/ev ->         7.38 ms/ev hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3Hits
   +0.390006      +0.02%         4.96 ms/ev ->         7.37 ms/ev hpsPFTauDiscriminationByRawCombinedIsolationDBSumPtCorr3Hits
   +0.389289      +0.01%         2.01 ms/ev ->         2.99 ms/ev hpsPFTauDiscriminationByMediumIsolationDBSumPtCorr
   +0.386825      +0.02%         3.26 ms/ev ->         4.82 ms/ev pfTausProducerSansRefs
   +0.382000      +0.05%        10.55 ms/ev ->        15.54 ms/ev particleFlowEGamma
   +0.375113      +0.01%         1.80 ms/ev ->         2.63 ms/ev pfCombinedMVABJetTags
   +0.373984      +0.00%         0.45 ms/ev ->         0.66 ms/ev inclusiveSecondaryVertexFinderTagInfos
   +0.370039      +0.12%        25.49 ms/ev ->        37.07 ms/ev pfNoPileUpJMEEI
   +0.368402      +0.03%         6.91 ms/ev ->        10.03 ms/ev uncleanedOnlyAllConversions
   +0.365591      +0.00%         0.87 ms/ev ->         1.27 ms/ev uncleanedOnlyMulti5x5SuperClustersWithPreshower
   +0.360940      +0.04%         8.12 ms/ev ->        11.70 ms/ev particleFlowClusterECALUncorrected
   +0.360755      +0.17%        36.77 ms/ev ->        52.96 ms/ev particleFlowClusterHF
   +0.357908      +0.11%        25.51 ms/ev ->        36.64 ms/ev pfNoPileUpJME
   +0.356993      +0.13%        29.29 ms/ev ->        42.02 ms/ev pfNoPileUpEI
   +0.353818      +0.00%         0.88 ms/ev ->         1.26 ms/ev interestingEcalDetIdEB
   +0.351771      +0.00%         0.66 ms/ev ->         0.95 ms/ev interestingGedEleIsoDetIdEE
   +0.349697      +0.01%         2.72 ms/ev ->         3.88 ms/ev siPixelClusterShapeCachePreSplitting
   +0.347752      +0.02%         5.30 ms/ev ->         7.53 ms/ev detachedTripletStep
   +0.347375      +0.06%        13.29 ms/ev ->        18.88 ms/ev siPixelClustersPreSplitting
   +0.344493      +1.19%       277.58 ms/ev ->       393.10 ms/ev particleFlowBlock
   +0.343118      +0.00%         0.64 ms/ev ->         0.90 ms/ev softPFElectronBJetTags
   +0.341822      +0.18%        42.44 ms/ev ->        59.94 ms/ev pfTausCombiner
   +0.339749      +0.00%         0.50 ms/ev ->         0.70 ms/ev particleBasedIsolation
   +0.339483      +0.00%         0.90 ms/ev ->         1.27 ms/ev pixelLessStep
   +0.337992      +0.01%         1.96 ms/ev ->         2.76 ms/ev generalConversionStepConversionTrackMerger
   +0.335853      +0.18%        42.60 ms/ev ->        59.79 ms/ev combinatoricRecoTaus
   +0.335031      +0.01%         1.39 ms/ev ->         1.95 ms/ev pfJetsLegacyHPSPiZeros
   -0.333088      -0.01%         3.17 ms/ev ->         2.27 ms/ev ghostTrackBJetTags
   +0.331361      +0.00%         0.42 ms/ev ->         0.59 ms/ev lowPtTripletStepClusters
   +0.330080      +0.04%         8.73 ms/ev ->        12.18 ms/ev pfTrack
   +0.322022      +0.01%         1.74 ms/ev ->         2.41 ms/ev combinedMVABJetTags
   +0.318508      +0.00%         0.59 ms/ev ->         0.81 ms/ev ecalPreshowerDigis
   +0.317690      +0.03%         6.80 ms/ev ->         9.37 ms/ev photons
   +0.317560      +0.00%         0.80 ms/ev ->         1.10 ms/ev muonSeededSeedsOutIn
   +0.316166      +0.01%         1.41 ms/ev ->         1.94 ms/ev ak4PFJetsLegacyHPSPiZeros
   +0.310680      +0.00%         0.87 ms/ev ->         1.19 ms/ev pfJetTracksAssociatorAtVertex
   +0.310072      +0.01%         3.80 ms/ev ->         5.19 ms/ev siPixelRecHits
   +0.309858      +0.07%        17.29 ms/ev ->        23.63 ms/ev siStripClusters
   +0.308863      +0.01%         3.94 ms/ev ->         5.39 ms/ev offlinePrimaryVerticesWithBS
   +0.308292      +0.01%         3.36 ms/ev ->         4.59 ms/ev cosmicsVeto
   +0.306013      +0.01%         2.44 ms/ev ->         3.33 ms/ev conversions
   +0.305970      +0.33%        88.73 ms/ev ->       120.78 ms/ev earlyDisplacedMuons
   +0.304943      +0.01%         3.84 ms/ev ->         5.22 ms/ev siPixelRecHitsPreSplitting
   +0.304917      +0.02%         4.11 ms/ev ->         5.59 ms/ev newCombinedSeeds
   +0.303540      +0.01%         4.04 ms/ev ->         5.48 ms/ev offlinePrimaryVertices
   +0.302347      +0.20%        55.51 ms/ev ->        75.28 ms/ev earlyGeneralTracks
   +0.301433      +0.86%       235.50 ms/ev ->       319.08 ms/ev tobTecStepTrackCandidates
   +0.301288      +0.03%         9.10 ms/ev ->        12.33 ms/ev gedPhotonsTmp
   +0.300910      +0.09%        24.65 ms/ev ->        33.38 ms/ev pfNoPileUp
   +0.300874      +0.09%        24.69 ms/ev ->        33.43 ms/ev pfNoPileUpIso
   +0.300782      +0.02%         4.83 ms/ev ->         6.54 ms/ev muonCSCDigis
   +0.300448      +0.00%         0.76 ms/ev ->         1.03 ms/ev ak4JetTracksAssociatorAtVertexPF
   +0.299963      +0.33%        89.60 ms/ev ->       121.22 ms/ev earlyMuons
   +0.298734      +0.02%         4.20 ms/ev ->         5.68 ms/ev pfTauTagInfoProducer
   +0.298240      +1.47%       405.63 ms/ev ->       547.81 ms/ev initialStepTrackCandidatesPreSplitting
   +0.297627      +0.04%        10.78 ms/ev ->        14.55 ms/ev particleFlowClusterHBHE
   +0.296945      +0.02%         4.18 ms/ev ->         5.64 ms/ev pfRecoTauTagInfoProducer
   +0.296332      +0.00%         0.89 ms/ev ->         1.20 ms/ev pfCombinedInclusiveSecondaryVertexV2BJetTags
   +0.294250      +0.19%        53.24 ms/ev ->        71.61 ms/ev particleFlowClusterECAL
   +0.294160      +1.60%       447.45 ms/ev ->       601.77 ms/ev pixelPairStepTrackCandidates
   +0.293354      +0.04%        11.84 ms/ev ->        15.91 ms/ev pfNoJetEI
   +0.292919      +0.00%         0.44 ms/ev ->         0.59 ms/ev pfJetTrackAssociatorEI
   +0.290208      +0.14%        39.19 ms/ev ->        52.49 ms/ev mixedTripletStepTrackCandidates
   -0.289811      -0.00%         1.52 ms/ev ->         1.13 ms/ev caloMetBEFO
   +0.288944      +1.42%       407.17 ms/ev ->       544.68 ms/ev initialStepTrackCandidates
   +0.288662      +0.16%        45.12 ms/ev ->        60.34 ms/ev siStripMatchedRecHits
   +0.288333      +0.00%         1.03 ms/ev ->         1.37 ms/ev pfCombinedSecondaryVertexSoftLeptonBJetTags
   +0.286649      +0.01%         2.62 ms/ev ->         3.49 ms/ev csc2DRecHits
   +0.285231      +0.01%         2.53 ms/ev ->         3.38 ms/ev towerMaker
   +0.285192      +0.06%        17.36 ms/ev ->        23.14 ms/ev multi5x5SuperClustersWithPreshower
   +0.282378      +0.73%       214.93 ms/ev ->       285.59 ms/ev lowPtTripletStepTrackCandidates
   +0.281528      +1.98%       583.72 ms/ev ->       774.98 ms/ev muons1stStep
   +0.279261      +0.03%         8.91 ms/ev ->        11.81 ms/ev hbhereco
   +0.279113      +0.00%         0.93 ms/ev ->         1.23 ms/ev muons
   +0.278995      +0.00%         0.81 ms/ev ->         1.07 ms/ev ak4JetID
   +0.278507      +0.00%         0.85 ms/ev ->         1.13 ms/ev ak4PFJetTracksAssociatorAtVertex
   +0.278089      +0.00%         1.00 ms/ev ->         1.32 ms/ev interestingTrackEcalDetIds
   +0.277904      +0.01%         2.46 ms/ev ->         3.25 ms/ev ecalDigis
   +0.276905      +0.06%        17.77 ms/ev ->        23.48 ms/ev ak4PFJets
   +0.276669      +0.38%       114.83 ms/ev ->       151.70 ms/ev convTrackCandidates
   +0.276369      +0.01%         3.11 ms/ev ->         4.11 ms/ev interestingGedGamIsoDetIdEB
   +0.275959      +0.01%         2.15 ms/ev ->         2.83 ms/ev jetCoreRegionalStepTracks
   +0.274974      +0.04%        10.78 ms/ev ->        14.22 ms/ev electronCkfTrackCandidates
   +0.274754      +0.02%         6.66 ms/ev ->         8.78 ms/ev uncleanedOnlyPfTrack
   +0.274718      +0.90%       271.94 ms/ev ->       358.54 ms/ev pixelLessStepTrackCandidates
   +0.274119      +0.06%        17.05 ms/ev ->        22.47 ms/ev initialStepSelector
   +0.272571      +0.36%       109.67 ms/ev ->       144.28 ms/ev conversionTrackCandidates
   +0.272041      +0.17%        52.68 ms/ev ->        69.27 ms/ev photonConvTrajSeedFromSingleLeg
   -0.271311      -1.29%       520.47 ms/ev ->       396.13 ms/ev hbheprereco
   +0.270172      +0.01%         2.38 ms/ev ->         3.13 ms/ev interestingGamIsoDetIdEB
   +0.269026      +0.42%       131.58 ms/ev ->       172.48 ms/ev ecalMultiFitUncalibRecHit
   +0.268564      +0.24%        74.03 ms/ev ->        97.00 ms/ev tobTecStepSeedsTripl
   +0.268475      +0.00%         1.28 ms/ev ->         1.67 ms/ev multi5x5PreshowerClusterShape
   +0.267952      +1.23%       383.65 ms/ev ->       502.35 ms/ev pixelLessStepSeeds
   +0.267238      +0.13%        41.97 ms/ev ->        54.92 ms/ev tobTecStepSeedsPair
   +0.266834      +0.01%         3.45 ms/ev ->         4.51 ms/ev ak4CaloJetsForTrkPreSplitting
   +0.264877      +0.06%        18.13 ms/ev ->        23.66 ms/ev ak8PFJetsCHS
   +0.264244      +0.01%         1.77 ms/ev ->         2.31 ms/ev ak4JetTracksAssociatorAtCaloFace
   +0.264223      +0.01%         2.27 ms/ev ->         2.97 ms/ev towerMakerWithHO
   +0.260599      +1.02%       329.98 ms/ev ->       428.86 ms/ev detachedTripletStepTrackCandidates
   +0.259841      +0.05%        16.18 ms/ev ->        21.01 ms/ev pfImpactParameterTagInfos
   +0.259649      +0.02%         6.08 ms/ev ->         7.89 ms/ev siPixelClusters
   +0.257707      +0.01%         4.79 ms/ev ->         6.21 ms/ev dedxTruncated40
   -0.256000      -0.00%         1.55 ms/ev ->         1.20 ms/ev caloMet
   +0.255380      +0.12%        38.48 ms/ev ->        49.75 ms/ev initialStepSeeds
   +0.253674      +0.00%         0.80 ms/ev ->         1.03 ms/ev fixedGridRhoAll
   +0.253166      +0.02%         6.45 ms/ev ->         8.32 ms/ev mixedTripletStepSelector
   +0.253080      +0.05%        15.85 ms/ev ->        20.44 ms/ev ak4PFJetsCHS
   +0.250874      +0.02%         8.13 ms/ev ->        10.46 ms/ev generalV0Candidates
   +0.250863      +0.00%         1.14 ms/ev ->         1.47 ms/ev jetCoreRegionalStepSeeds
   +0.250000      +0.00%         0.53 ms/ev ->         0.68 ms/ev generalInOutOutInConversionTrackMerger
   +0.249228      +0.11%        38.83 ms/ev ->        49.89 ms/ev initialStepSeedsPreSplitting
   +0.248536      +0.01%         2.77 ms/ev ->         3.55 ms/ev pfSecondaryVertexTagInfos
   +0.248303      +0.00%         0.90 ms/ev ->         1.16 ms/ev pfCombinedSecondaryVertexV2BJetTags
   +0.246232      +0.04%        15.04 ms/ev ->        19.26 ms/ev trackVertexArbitrator
   +0.244987      +0.02%         5.84 ms/ev ->         7.47 ms/ev globalSETMuons
   +0.243606      +0.01%         3.47 ms/ev ->         4.43 ms/ev ak4CaloJetsForTrk
   +0.243427      +0.04%        15.60 ms/ev ->        19.92 ms/ev cmsTopTagPFJetsCHS
   +0.242071      +0.13%        46.39 ms/ev ->        59.17 ms/ev firstStepPrimaryVerticesPreSplitting
   +0.238956      +0.08%        29.63 ms/ev ->        37.67 ms/ev mixedTripletStepSeedsB
   +0.237668      +0.00%         1.57 ms/ev ->         2.00 ms/ev reducedEcalRecHitsES
   +0.237246      +0.05%        16.28 ms/ev ->        20.67 ms/ev pfJetsEI
   +0.236274      +0.02%         7.25 ms/ev ->         9.20 ms/ev lowPtTripletStepSelector
   +0.235956      +0.01%         3.68 ms/ev ->         4.67 ms/ev pfPileUpEI
   +0.235470      +0.05%        16.80 ms/ev ->        21.28 ms/ev ak4CaloJets
   +0.234156      +0.03%        10.82 ms/ev ->        13.69 ms/ev convStepTracks
   +0.234056      +0.04%        13.63 ms/ev ->        17.24 ms/ev gedPhotons
   +0.233935      +0.01%         3.67 ms/ev ->         4.64 ms/ev pfPileUp
   +0.232400      +0.42%       153.04 ms/ev ->       193.28 ms/ev jetCoreRegionalStepTrackCandidates
   +0.231645      +0.29%       106.25 ms/ev ->       134.08 ms/ev electronGsfTracks
   +0.229753      +0.00%         1.31 ms/ev ->         1.65 ms/ev tobTecStepSeedLayersPair
   +0.229407      +0.12%        46.39 ms/ev ->        58.41 ms/ev firstStepPrimaryVertices
   +0.228522      +0.01%         2.03 ms/ev ->         2.56 ms/ev siPixelDigis
   +0.228194      +0.16%        58.28 ms/ev ->        73.29 ms/ev trackerDrivenElectronSeeds
   +0.227836      +0.13%        47.98 ms/ev ->        60.32 ms/ev stripPairElectronSeeds
   +0.227274      +0.04%        14.27 ms/ev ->        17.93 ms/ev candidateVertexArbitrator
   +0.226893      +0.02%         6.37 ms/ev ->         8.00 ms/ev globalMuons
   +0.226533      +0.00%         1.42 ms/ev ->         1.78 ms/ev standAloneSETMuons
   +0.226481      +0.06%        22.67 ms/ev ->        28.46 ms/ev pfTauPFJetsRecoTauChargedHadrons
   +0.224915      +0.00%         1.17 ms/ev ->         1.47 ms/ev interestingEcalDetIdEE
   +0.224429      +0.00%         0.89 ms/ev ->         1.12 ms/ev combinedInclusiveSecondaryVertexV2BJetTags
   +0.223960      +0.36%       137.33 ms/ev ->       171.96 ms/ev pixelPairStepTracks
   +0.223484      +0.06%        22.69 ms/ev ->        28.39 ms/ev ak4PFJetsRecoTauChargedHadrons
   +0.223377      +0.00%         0.85 ms/ev ->         1.07 ms/ev particleFlowForChargedMET
   +0.222565      +0.21%        79.43 ms/ev ->        99.33 ms/ev lowPtTripletStepTracks
   +0.222394      +0.44%       170.40 ms/ev ->       213.04 ms/ev initialStepTracksPreSplitting
   +0.222330      +0.01%         3.68 ms/ev ->         4.60 ms/ev pfPileUpIso
   +0.222118      +0.00%         1.90 ms/ev ->         2.37 ms/ev interestingGedEleIsoDetIdEB
   +0.221013      +0.01%         5.72 ms/ev ->         7.15 ms/ev ghostTrackVertexTagInfos
   +0.220437      +0.00%         1.00 ms/ev ->         1.24 ms/ev ecalTPSkim
   +0.220376      +0.35%       137.06 ms/ev ->       171.01 ms/ev unsortedOfflinePrimaryVertices
   +0.219824      +0.16%        62.19 ms/ev ->        77.54 ms/ev lowPtTripletStepSeeds
   +0.219621      +0.00%         1.29 ms/ev ->         1.61 ms/ev glbTrackQual
   +0.218562      +0.20%        79.12 ms/ev ->        98.53 ms/ev mixedTripletStepSeedsA
   +0.218484      +0.17%        67.62 ms/ev ->        84.20 ms/ev mixedTripletStepTracks
   +0.217988      +0.01%         3.60 ms/ev ->         4.48 ms/ev pfPileUpJMEEI
   +0.217696      +0.00%         1.40 ms/ev ->         1.74 ms/ev gedGsfElectronCores
   +0.216507      +0.27%       106.35 ms/ev ->       132.17 ms/ev trackExtrapolator
   +0.216303      +0.06%        25.85 ms/ev ->        32.12 ms/ev tobTecStepTracks
   +0.216026      +0.01%         2.91 ms/ev ->         3.62 ms/ev secondaryVertexTagInfos
   +0.215915      +0.43%       170.12 ms/ev ->       211.30 ms/ev detachedTripletStepSeeds
   +0.215736      +0.00%         0.70 ms/ev ->         0.87 ms/ev pfNoPileUpCandidates
   +0.215642      +0.04%        15.37 ms/ev ->        19.08 ms/ev pixelPairStepSelector
   +0.215639      +0.01%         2.80 ms/ev ->         3.48 ms/ev caloTowerForTrkPreSplitting
   +0.214497      +0.01%         2.26 ms/ev ->         2.80 ms/ev secondaryVertexTagInfosEI
   +0.213543      +0.03%        11.00 ms/ev ->        13.63 ms/ev siStripDigis
   +0.213413      +0.42%       170.51 ms/ev ->       211.25 ms/ev initialStepTracks
   +0.211763      +0.34%       139.32 ms/ev ->       172.31 ms/ev detachedTripletStepTracks
   +0.210946      +0.03%        11.79 ms/ev ->        14.57 ms/ev pixelLessStepSelector
   +0.210028      +0.00%         1.42 ms/ev ->         1.75 ms/ev cosmicsVetoTrackCandidates
   +0.209237      +0.03%        11.00 ms/ev ->        13.57 ms/ev mergedDuplicateTracks
   +0.208204      +0.19%        80.08 ms/ev ->        98.69 ms/ev pixelLessStepTracks
   +0.208092      +0.04%        14.72 ms/ev ->        18.15 ms/ev detachedTripletStepSelector
   +0.206453      +0.01%         3.63 ms/ev ->         4.46 ms/ev pfPileUpJME
   +0.206073      +0.04%        15.48 ms/ev ->        19.03 ms/ev inclusiveCandidateVertexFinder
   +0.205787      +0.01%         2.62 ms/ev ->         3.22 ms/ev tripletElectronSeeds
   +0.205709      +0.00%         0.99 ms/ev ->         1.22 ms/ev mixedTripletStepSeedLayersB
   +0.204678      +0.34%       142.99 ms/ev ->       175.59 ms/ev pixelPairStepSeeds
   +0.202048      +0.07%        30.90 ms/ev ->        37.84 ms/ev particleFlowRecHitPS
   +0.201826      +0.01%         3.84 ms/ev ->         4.70 ms/ev tobTecStepSelector
   +0.201128      +0.02%         6.70 ms/ev ->         8.20 ms/ev particleFlowClusterHCAL
   +0.200864      +0.01%         2.50 ms/ev ->         3.06 ms/ev ak8PFJetsCHSSoftDrop
   +0.200167      +0.03%        11.89 ms/ev ->        14.53 ms/ev tevMuons
   -0.199815      -0.04%        19.66 ms/ev ->        16.09 ms/ev SETMuonSeed
   +0.198899      +0.29%       127.14 ms/ev ->       155.22 ms/ev particleFlowDisplacedVertex
